jid;LastName;FirstName;Gender;CourtType;President;Party 
3439;McNulty;Kevin;Male;U.S. District Court;Barack Obama;Democratic
1597;McPherson;John;Male;U.S. District Court;William McKinley;Republican
1598;McPherson;Smith;Male;U.S. District Court;William McKinley;Republican
1599;McQuade;Richard;Male;U.S. District Court;Ronald Reagan;Republican
1600;McRae;Robert;Male;U.S. District Court;Lyndon B. Johnson;Democratic
1601;McRae;William;Male;U.S. District Court;John F. Kennedy;Democratic
1602;McReynolds;James;Male;Supreme Court;Woodrow Wilson;Democratic
3476;McShane;Michael;Male;U.S. District Court;Barack Obama;Democratic
2958;McVerry;Terrence;Male;U.S. District Court;George W. Bush;Republican
1603;McVicar;Nelson;Male;U.S. District Court;Calvin Coolidge;Republican
1604;McWilliams;Robert;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
1605;Meaney;Thomas;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1606;Meanor;Henry;Male;U.S. District Court;Richard M. Nixon;Republican
1607;Means;Terry;Male;U.S. District Court;George H.W. Bush;Republican
1608;Mechem;Edwin;Male;U.S. District Court;Richard M. Nixon;Republican
1609;Medina;Harold;Male;U.S. District Court;Harry S Truman;Democratic
1610;Meek;Edward;Male;U.S. District Court;William McKinley;Republican
1611;Meekins;Isaac;Male;U.S. District Court;Calvin Coolidge;Republican
1612;Mehaffy;Pat;Male;U.S. Court of Appeals;John F. Kennedy;Democratic
1613;Mehrtens;William;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3585;Mehta;Amit;Male;U.S. District Court;Barack Obama;Democratic
1614;Melancon;Tucker;Male;U.S. District Court;William J. Clinton;Democratic
3195;Melgren;Eric;Male;U.S. District Court;George W. Bush;Republican
1615;Mellott;Arthur;Male;U.S. District Court;Harry S Truman;Democratic
1616;Melloy;Michael;Male;U.S. District Court;George H.W. Bush;Republican
1617;Melton;Howell;Male;U.S. District Court;Jimmy Carter;Democratic
1618;Mencer;Glenn;Male;U.S. District Court;Ronald Reagan;Republican
3172;Mendez;John;Male;U.S. District Court;George W. Bush;Republican
3551;Mendoza;Carlos;Male;U.S. District Court;Barack Obama;Democratic
3547;Mendoza;Salvador;Male;U.S. District Court;Barack Obama;Democratic
1619;Mentz;Henry;Male;U.S. District Court;Ronald Reagan;Republican
1620;Mercer;Frederick;Male;U.S. District Court;Dwight D. Eisenhower;Republican
1621;Meredith;James;Male;U.S. District Court;John F. Kennedy;Democratic
1622;Meredith;Ronald;Male;U.S. District Court;Ronald Reagan;Republican
1623;Merhige;Robert;Male;U.S. District Court;Lyndon B. Johnson;Democratic
1624;Merrick;William;Male;U.S. Circuit Court (other);Franklin Pierce;Democratic
1625;Merrill;Charles;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
1626;Merritt;Gilbert;Male;U.S. Court of Appeals;Jimmy Carter;Democratic
1627;Merryday;Steven;Male;U.S. District Court;George H.W. Bush;Republican
1628;Meskill;Thomas;Male;U.S. Court of Appeals;Gerald Ford;Republican
1629;Messitte;Peter;Male;U.S. District Court;William J. Clinton;Democratic
1630;Metzner;Charles;Male;U.S. District Court;Dwight D. Eisenhower;Republican
3503;Meyer;Jeffrey;Male;U.S. District Court;Barack Obama;Democratic
1631;Michael;James;Male;U.S. District Court;Jimmy Carter;Democratic
1632;Michael;M.;Male;U.S. Court of Appeals;William J. Clinton;Democratic
1633;Michel;Paul;Male;U.S. Court of Appeals;Ronald Reagan;Republican
3514;Michelson;Laurie;Female;U.S. District Court;Barack Obama;Democratic
1634;Michie;Thomas;Male;U.S. District Court;John F. Kennedy;Democratic
1635;Mickelson;George;Male;U.S. District Court;Dwight D. Eisenhower;Republican
2770;Mickle;Stephan;Male;U.S. District Court;William J. Clinton;Democratic
1636;Middlebrooks;David;Male;U.S. District Court;Richard M. Nixon;Republican
2741;Middlebrooks;Donald;Male;U.S. District Court;William J. Clinton;Democratic
1637;Mihm;Michael;Male;U.S. District Court;Ronald Reagan;Republican
1638;Mikva;Abner;Male;U.S. Court of Appeals;Jimmy Carter;Democratic
3392;Milazzo;Jane;Female;U.S. District Court;Barack Obama;Democratic
1639;Milburn;Herbert;Male;U.S. District Court;Ronald Reagan;Republican
1640;Miles;Wendell;Male;U.S. District Court;Richard M. Nixon;Republican
1641;Miles-LaGrange;Vicki;Female;U.S. District Court;William J. Clinton;Democratic
1642;Miller;Andrew;Male;U.S. District Court;Warren G. Harding;Republican
1643;Miller;Andrew;Male;U.S. District Court;James K. Polk;Democratic
3170;Miller;Brian;Male;U.S. District Court;George W. Bush;Republican
6063776;Miller;Eric;Male;U.S. Court of Appeals;Donald J. Trump;Republican
3108;Miller;Gray;Male;U.S. District Court;George W. Bush;Republican
1644;Miller;Jack;Male;Other;Richard M. Nixon;Republican
1645;Miller;James;Male;U.S. District Court;Richard M. Nixon;Republican
2742;Miller;Jeffrey;Male;U.S. District Court;William J. Clinton;Democratic
1646;Miller;John;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1647;Miller;John;Male;U.S. District Court;Dwight D. Eisenhower;Republican
1648;Miller;Justin;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
1649;Miller;Robert;Male;U.S. District Court;Ronald Reagan;Republican
1650;Miller;Samuel;Male;Supreme Court;Abraham Lincoln;Republican
1651;Miller;Shackelford;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1652;Miller;Walker;Male;U.S. District Court;William J. Clinton;Democratic
1653;Miller;Wilbur;Male;U.S. Court of Appeals;Harry S Truman;Democratic
1654;Miller;William;Male;U.S. District Court;Dwight D. Eisenhower;Republican
3496;Millett;Patricia;Female;U.S. Court of Appeals;Barack Obama;Democratic
3271;Milligan;Samuel;Male;Other;Andrew Johnson;Democratic
2902;Mills;Michael;Male;U.S. District Court;George W. Bush;Republican
1655;Mills;Richard;Male;U.S. District Court;Ronald Reagan;Republican
3000;Minaldi;Patricia;Female;U.S. District Court;George W. Bush;Republican
1656;Miner;Julius;Male;U.S. District Court;Dwight D. Eisenhower;Republican
1657;Miner;Roger;Male;U.S. District Court;Ronald Reagan;Republican
1658;Minton;Sherman;Male;U.S. Court of Appeals;Franklin D. Roosevelt;Democratic
1659;Mishler;Jacob;Male;U.S. District Court;Dwight D. Eisenhower;Republican
1660;Mitchell;George;Male;U.S. District Court;Jimmy Carter;Democratic
1661;Mitchell;Lansing;Male;U.S. District Court;Lyndon B. Johnson;Democratic
1662;Mize;Sidney;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1663;Modarelli;Alfred;Male;U.S. District Court;Harry S Truman;Democratic
1664;Moinet;Edward;Male;U.S. District Court;Calvin Coolidge;Republican
3310;Mollison;Irvin;Male;Other;Harry S Truman;Democratic
1665;Molloy;Donald;Male;U.S. District Court;William J. Clinton;Democratic
2784;Mollway;Susan;Female;U.S. District Court;William J. Clinton;Democratic
1666;Molyneaux;Joseph;Male;U.S. District Court;Calvin Coolidge;Republican
1667;Monroe;Thomas;Male;U.S. District Court;Andrew Jackson;Democratic
3021;Montalvo;Frank;Male;U.S. District Court;George W. Bush;Republican
1668;Montgomery;Ann;Female;U.S. District Court;William J. Clinton;Democratic
1669;Montgomery;Martin;Male;U.S. District Court;Grover Cleveland;Democratic
3300;Montgomery;Robert;Male;Other;William H. Taft;Republican
1670;Moody;James;Male;U.S. District Court;William J. Clinton;Democratic
3504;Moody;James;Male;U.S. District Court;Barack Obama;Democratic
2877;Moody;James;Male;U.S. District Court;William J. Clinton;Democratic
1671;Moody;James;Male;U.S. District Court;Ronald Reagan;Republican
1672;Moody;William;Male;Supreme Court;Theodore Roosevelt;Republican
2743;Moon;Norman;Male;U.S. District Court;William J. Clinton;Democratic
1673;Moore;Alfred;Male;Supreme Court;John Adams;Federalist
1674;Moore;Ben;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1675;Moore;George;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1676;Moore;John;Male;U.S. District Court;Ronald Reagan;Republican
1677;Moore;Karen;Female;U.S. Court of Appeals;William J. Clinton;Democratic
1678;Moore;Kevin;Male;U.S. District Court;George H.W. Bush;Republican
3129;Moore;Kimberly;Female;U.S. Court of Appeals;George W. Bush;Republican
1679;Moore;Leonard;Male;U.S. Court of Appeals;Dwight D. Eisenhower;Republican
3465;Moore;Raymond;Male;U.S. District Court;Barack Obama;Democratic
1680;Moore;William;Male;U.S. District Court;William J. Clinton;Democratic
5152931;Moorer;Terry;Male;U.S. District Court;Donald J. Trump;Republican
1682;Moorman;Charles;Male;U.S. District Court;Calvin Coolidge;Republican
6278461;Morales;David;Male;U.S. District Court;Donald J. Trump;Republican
1683;Moran;James;Male;U.S. District Court;Jimmy Carter;Democratic
2800;Mordue;Norman;Male;U.S. District Court;William J. Clinton;Democratic
2751;Moreno;Carlos;Male;U.S. District Court;William J. Clinton;Democratic
1684;Moreno;Federico;Male;U.S. District Court;George H.W. Bush;Republican
1685;Morgan;Henry;Male;U.S. District Court;George H.W. Bush;Republican
1686;Morgan;Justin;Male;U.S. District Court;Dwight D. Eisenhower;Republican
1687;Morgan;Lewis;Male;U.S. District Court;John F. Kennedy;Democratic
1688;Morgan;Robert;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3422;Morgan;Susie;Female;U.S. District Court;Barack Obama;Democratic
3530;Moritz;Nancy;Female;U.S. Court of Appeals;Barack Obama;Democratic
1689;Morrill;Amos;Male;U.S. District Court;Ulysses Grant;Republican
1690;Morrill;Mendon;Male;U.S. District Court;Dwight D. Eisenhower;Republican
3500;Morris;Brian;Male;U.S. District Court;Barack Obama;Democratic
1691;Morris;George;Male;U.S. District Court;Warren G. Harding;Republican
1692;Morris;Hugh;Male;U.S. District Court;Woodrow Wilson;Democratic
1693;Morris;James;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1694;Morris;Joseph;Male;U.S. District Court;Richard M. Nixon;Republican
1695;Morris;Martin;Male;U.S. Court of Appeals;Grover Cleveland;Democratic
1696;Morris;Page;Male;U.S. District Court;Theodore Roosevelt;Republican
1697;Morris;Robert;Male;U.S. District Court;George Washington;
1698;Morris;Thomas;Male;U.S. District Court;Rutherford B. Hayes;Republican
6589526;Morrison;Sarah;Female;U.S. District Court;Donald J. Trump;Republican
2753;Morrow;Margaret;Female;U.S. District Court;William J. Clinton;Democratic
1699;Morrow;William;Male;U.S. District Court;Benjamin Harrison;Republican
2816;Morsell;James;Male;U.S. Circuit Court (other);James Madison;Jeffersonian Republican
1700;Morton;James;Male;U.S. District Court;William H. Taft;Republican
1701;Morton;Leland;Male;U.S. District Court;Richard M. Nixon;Republican
1702;Moscowitz;Grover;Male;U.S. District Court;Calvin Coolidge;Republican
2969;Moses;Alia;Female;U.S. District Court;George W. Bush;Republican
1703;Moskowitz;Barry;Male;U.S. District Court;William J. Clinton;Democratic
3034;Mosman;Michael;Male;U.S. District Court;George W. Bush;Republican
3249;Moss;John;Male;Other;Calvin Coolidge;Republican
3561;Moss;Randolph;Male;U.S. District Court;Barack Obama;Democratic
1704;Motley;Constance;Female;U.S. District Court;Lyndon B. Johnson;Democratic
1705;Motz;Diana;Female;U.S. Court of Appeals;William J. Clinton;Democratic
1706;Motz;J.;Male;U.S. District Court;Ronald Reagan;Republican
1707;Moye;Charles;Male;U.S. District Court;Richard M. Nixon;Republican
1708;Moynahan;Bernard;Male;U.S. District Court;John F. Kennedy;Democratic
1709;Muecke;Charles;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3337;Mueller;Kimberly;Female;U.S. District Court;Barack Obama;Democratic
1710;Muir;Malcolm;Male;U.S. District Court;Richard M. Nixon;Republican
1711;Mukasey;Michael;Male;U.S. District Court;Ronald Reagan;Republican
1712;Mullen;Graham;Male;U.S. District Court;George H.W. Bush;Republican
1713;Mulligan;William;Male;U.S. Court of Appeals;Richard M. Nixon;Republican
1714;Mullins;Clarence;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1715;Munger;Thomas;Male;U.S. District Court;Theodore Roosevelt;Republican
1716;Munger;William;Male;U.S. District Court;Grover Cleveland;Democratic
2801;Munley;James;Male;U.S. District Court;William J. Clinton;Democratic
1717;Munson;Howard;Male;U.S. District Court;Gerald Ford;Republican
2832;Murguia;Carlos;Male;U.S. District Court;William J. Clinton;Democratic
2885;Murguia;Mary;Female;U.S. District Court;William J. Clinton;Democratic
1718;Murnaghan;Francis;Male;U.S. Court of Appeals;Jimmy Carter;Democratic
1719;Murphree;Thomas;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1720;Murphy;Diana;Female;U.S. District Court;Jimmy Carter;Democratic
1721;Murphy;Edward;Male;U.S. District Court;Harry S Truman;Democratic
6105366;Murphy;Eric;Male;U.S. Court of Appeals;Donald J. Trump;Republican
1722;Murphy;Frank;Male;Supreme Court;Franklin D. Roosevelt;Democratic
2766;Murphy;G.;Male;U.S. District Court;William J. Clinton;Democratic
1723;Murphy;Harold;Male;U.S. District Court;Jimmy Carter;Democratic
1724;Murphy;John;Male;U.S. District Court;Harry S Truman;Democratic
1725;Murphy;Michael;Male;U.S. Court of Appeals;William J. Clinton;Democratic
3180;Murphy;Stephen;Male;U.S. District Court;George W. Bush;Republican
1726;Murphy;Thomas;Male;U.S. District Court;Harry S Truman;Democratic
1727;Murrah;Alfred;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
1728;Murray;Frank;Male;U.S. District Court;Lyndon B. Johnson;Democratic
1729;Murray;Herbert;Male;U.S. District Court;Richard M. Nixon;Republican
1730;Murray;William;Male;U.S. District Court;Harry S Truman;Democratic
1731;Murtha;John;Male;U.S. District Court;William J. Clinton;Democratic
3208;Musgrave;R.;Male;Other;Ronald Reagan;Republican
1733;Myers;Francis;Male;U.S. District Court;Franklin D. Roosevelt;Democratic
3361;Myerscough;Sue;Female;U.S. District Court;Barack Obama;Democratic
4625006;Nalbandian;John;Male;U.S. Court of Appeals;Donald J. Trump;Republican
1734;Nangle;John;Male;U.S. District Court;Richard M. Nixon;Republican
2696;Napoli;Alexander;Male;U.S. District Court;Lyndon B. Johnson;Democratic
3393;Nathan;Alison;Female;U.S. District Court;Barack Obama;Democratic
3255;Navarro;Gloria;Female;U.S. District Court;Barack Obama;Democratic
1735;Neaher;Edward;Male;U.S. District Court;Richard M. Nixon;Republican
1736;Nealon;William;Male;U.S. District Court;John F. Kennedy;Democratic
1737;Neblett;Colin;Male;U.S. District Court;Woodrow Wilson;Democratic
1738;Neese;Charles;Male;U.S. District Court;John F. Kennedy;Democratic
3154;Neff;Janet;Female;U.S. District Court;George W. Bush;Republican
1739;Neill;Marshall;Male;U.S. District Court;Richard M. Nixon;Republican
3094;Neilson;Susan;Female;U.S. Court of Appeals;George W. Bush;Republican
1740;Nelson;David;Male;U.S. Court of Appeals;Ronald Reagan;Republican
1741;Nelson;David;Male;U.S. District Court;Jimmy Carter;Democratic
1742;Nelson;Dorothy;Female;U.S. Court of Appeals;Jimmy Carter;Democratic
1743;Nelson;Edwin;Male;U.S. District Court;George H.W. Bush;Republican
1744;Nelson;Rensselaer;Male;U.S. District Court;James Buchanan;Democratic
5373051;Nelson;Ryan;Male;U.S. Court of Appeals;Donald J. Trump;Republican
1745;Nelson;Samuel;Male;Supreme Court;John Tyler;Whig
3339;Nelson;Susan;Female;U.S. District Court;Barack Obama;Democratic
1746;Nelson;Thomas;Male;U.S. Court of Appeals;George H.W. Bush;Republican
1747;Nelson;Thomas;Male;U.S. District Court;Rutherford B. Hayes;Republican
1748;Nesbitt;Lenore;Female;U.S. District Court;Ronald Reagan;Republican
1749;Neterer;Jeremiah;Male;U.S. District Court;Woodrow Wilson;Democratic
1750;Nevas;Alan;Male;U.S. District Court;Ronald Reagan;Republican
1751;Neville;Philip;Male;U.S. District Court;Lyndon B. Johnson;Democratic
1752;Nevin;Robert;Male;U.S. District Court;Calvin Coolidge;Republican
1753;Newblatt;Stewart;Male;U.S. District Court;Jimmy Carter;Democratic
1754;Newcomer;Clarence;Male;U.S. District Court;Richard M. Nixon;Republican
3209;Newman;Bernard;Male;Other;Lyndon B. Johnson;Democratic
1755;Newman;Jon;Male;U.S. District Court;Richard M. Nixon;Republican
1756;Newman;Pauline;Female;U.S. Court of Appeals;Ronald Reagan;Republican
1757;Newman;William;Male;U.S. District Court;Grover Cleveland;Democratic
3267886;Newsom;Kevin;Male;U.S. Court of Appeals;Donald J. Trump;Republican
3227;Nguyen;Jacqueline;Female;U.S. District Court;Barack Obama;Democratic
1758;Nichol;Fred;Male;U.S. District Court;Lyndon B. Johnson;Democratic
6489111;Nichols;Carl;Male;U.S. District Court;Donald J. Trump;Republican
1759;Nichols;Philip;Male;Other;Lyndon B. Johnson;Democratic
1760;Nickerson;Eugene;Male;U.S. District Court;Jimmy Carter;Democratic
1761;Nickerson;William;Male;U.S. District Court;George H.W. Bush;Republican
1762;Nicoll;John;Male;U.S. District Court;Martin Van Buren;Democratic
1763;Nields;John;Male;U.S. District Court;Herbert Hoover;Republican
1764;Nielsen;Leland;Male;U.S. District Court;Richard M. Nixon;Republican
1765;Nielsen;William;Male;U.S. District Court;George H.W. Bush;Republican
6489101;Nielson;Howard;Male;U.S. District Court;Donald J. Trump;Republican
1766;Niemeyer;Paul;Male;U.S. District Court;Ronald Reagan;Republican
1767;Nies;Helen;Female;Other;Jimmy Carter;Democratic
1768;Niles;Henry;Male;U.S. District Court;Benjamin Harrison;Republican
1769;Nimmons;Ralph;Male;U.S. District Court;George H.W. Bush;Republican
1771;Nixon;John;Male;U.S. District Court;Ulysses Grant;Republican
1770;Nixon;John;Male;U.S. District Court;Jimmy Carter;Democratic
1772;Nixon;Walter;Male;U.S. District Court;Lyndon B. Johnson;Democratic
1773;Noel;James;Male;U.S. District Court;John F. Kennedy;Democratic
1774;Noland;James;Male;U.S. District Court;Lyndon B. Johnson;Democratic
1775;Noonan;Gregory;Male;U.S. District Court;Harry S Truman;Democratic
1776;Noonan;John;Male;U.S. Court of Appeals;Ronald Reagan;Republican
1777;Norcross;Frank;Male;U.S. District Court;Calvin Coolidge;Republican
1778;Nordberg;John;Male;U.S. District Court;Ronald Reagan;Republican
1779;Nordbye;Gunnar;Male;U.S. District Court;Herbert Hoover;Republican
5019301;Noreika;Maryellen;Female;U.S. District Court;Donald J. Trump;Republican
1780;Norgle;Charles;Male;U.S. District Court;Ronald Reagan;Republican
1781;Norris;Alan;Male;U.S. Court of Appeals;Ronald Reagan;Republican
5374071;Norris;Mark;Male;U.S. District Court;Donald J. Trump;Republican
